incident_key,occur_date,occur_time,boro,loc_of_occur_desc,precinct,jurisdiction_code,loc_classfctn_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race
266828891,2023-04-17T00:00:00.000,03:01:00,QUEENS,OUTSIDE,101,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
266828894,2023-04-17T00:00:00.000,23:26:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
266775505,2023-04-16T00:00:00.000,14:53:00,BRONX,OUTSIDE,52,0,STREET,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
266761946,2023-04-15T00:00:00.000,15:46:00,MANHATTAN,INSIDE,32,0,DWELLING,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
266720070,2023-04-15T00:00:00.000,02:34:00,MANHATTAN,OUTSIDE,25,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
266761945,2023-04-15T00:00:00.000,17:05:00,BROOKLYN,OUTSIDE,77,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
266775507,2023-04-15T00:00:00.000,06:23:00,MANHATTAN,INSIDE,23,2,HOUSING,TRUE,25-44,M,BLACK,25-44,F,WHITE HISPANIC
266761947,2023-04-15T00:00:00.000,12:51:00,QUEENS,INSIDE,105,0,VEHICLE,FALSE,25-44,M,BLACK,25-44,M,BLACK
266717926,2023-04-15T00:00:00.000,02:49:00,BROOKLYN,OUTSIDE,76,0,STREET,FALSE,<18,M,BLACK HISPANIC,18-24,M,BLACK
266702450,2023-04-14T00:00:00.000,13:08:00,QUEENS,OUTSIDE,115,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC
266702724,2023-04-14T00:00:00.000,13:48:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK HISPANIC
266702449,2023-04-14T00:00:00.000,02:02:00,BRONX,OUTSIDE,46,0,STREET,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
266702449,2023-04-14T00:00:00.000,02:02:00,BRONX,OUTSIDE,46,0,STREET,FALSE,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
266702449,2023-04-14T00:00:00.000,02:02:00,BRONX,OUTSIDE,46,0,STREET,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
266702449,2023-04-14T00:00:00.000,02:02:00,BRONX,OUTSIDE,46,0,STREET,FALSE,<18,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC
266775506,2023-04-14T00:00:00.000,20:20:00,BROOKLYN,OUTSIDE,70,0,STREET,TRUE,18-24,M,BLACK,25-44,M,BLACK
266666627,2023-04-13T00:00:00.000,20:50:00,QUEENS,OUTSIDE,114,2,HOUSING,FALSE,18-24,M,BLACK,18-24,M,BLACK
266659705,2023-04-13T00:00:00.000,19:36:00,BRONX,INSIDE,44,0,COMMERCIAL,FALSE,45-64,M,BLACK,45-64,M,BLACK
266626262,2023-04-13T00:00:00.000,02:14:00,BRONX,OUTSIDE,43,0,STREET,FALSE,(null),(null),(null),25-44,F,BLACK HISPANIC
266666628,2023-04-13T00:00:00.000,22:30:00,STATEN ISLAND,OUTSIDE,120,0,STREET,TRUE,(null),(null),(null),25-44,M,BLACK
266645465,2023-04-13T00:00:00.000,12:15:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,45-64,M,WHITE,45-64,M,BLACK
266626262,2023-04-13T00:00:00.000,02:14:00,BRONX,OUTSIDE,43,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
266626263,2023-04-13T00:00:00.000,00:56:00,BRONX,OUTSIDE,40,2,HOUSING,FALSE,18-24,M,BLACK,18-24,M,BLACK
266626262,2023-04-13T00:00:00.000,02:14:00,BRONX,OUTSIDE,43,0,STREET,FALSE,(null),(null),(null),25-44,F,WHITE HISPANIC
266610830,2023-04-12T00:00:00.000,21:55:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
266610830,2023-04-12T00:00:00.000,21:55:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,25-44,M,BLACK,45-64,M,BLACK HISPANIC
266610177,2023-04-12T00:00:00.000,17:15:00,MANHATTAN,OUTSIDE,26,0,OTHER,FALSE,(null),(null),(null),18-24,M,BLACK
266610830,2023-04-12T00:00:00.000,21:55:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK HISPANIC
266610830,2023-04-12T00:00:00.000,21:55:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,25-44,M,BLACK,45-64,M,BLACK HISPANIC
266544383,2023-04-11T00:00:00.000,16:36:00,BROOKLYN,OUTSIDE,63,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
266537340,2023-04-11T00:00:00.000,16:18:00,MANHATTAN,OUTSIDE,25,0,STREET,TRUE,18-24,F,BLACK,25-44,M,BLACK HISPANIC
266544380,2023-04-11T00:00:00.000,20:37:00,BRONX,OUTSIDE,42,0,COMMERCIAL,FALSE,18-24,M,BLACK,25-44,M,BLACK
266537340,2023-04-11T00:00:00.000,16:18:00,MANHATTAN,OUTSIDE,25,0,STREET,TRUE,18-24,M,BLACK,25-44,M,BLACK HISPANIC
266473081,2023-04-10T00:00:00.000,22:00:00,BRONX,OUTSIDE,47,1,TRANSIT,TRUE,<18,M,BLACK,<18,M,BLACK
266473081,2023-04-10T00:00:00.000,22:00:00,BRONX,OUTSIDE,47,1,TRANSIT,FALSE,<18,M,BLACK,<18,M,BLACK
266473080,2023-04-10T00:00:00.000,18:17:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,18-24,M,WHITE HISPANIC,45-64,M,BLACK
266473082,2023-04-10T00:00:00.000,22:45:00,MANHATTAN,OUTSIDE,25,0,STREET,FALSE,<18,M,BLACK,18-24,M,WHITE HISPANIC
266427568,2023-04-09T00:00:00.000,19:48:00,MANHATTAN,INSIDE,28,0,COMMERCIAL,TRUE,18-24,M,BLACK,25-44,M,BLACK
266427567,2023-04-09T00:00:00.000,08:11:00,QUEENS,OUTSIDE,114,0,OTHER,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
266427564,2023-04-09T00:00:00.000,00:02:00,MANHATTAN,OUTSIDE,25,0,HOUSING,FALSE,(null),(null),(null),<18,M,BLACK
266427563,2023-04-09T00:00:00.000,04:15:00,BROOKLYN,OUTSIDE,67,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
266427566,2023-04-08T00:00:00.000,18:12:00,BRONX,OUTSIDE,52,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
266427561,2023-04-08T00:00:00.000,18:50:00,BROOKLYN,OUTSIDE,73,0,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK
266427560,2023-04-08T00:00:00.000,01:00:00,MANHATTAN,OUTSIDE,25,0,STREET,TRUE,18-24,M,BLACK,18-24,M,BLACK
266427562,2023-04-08T00:00:00.000,01:34:00,QUEENS,OUTSIDE,113,0,STREET,TRUE,25-44,M,BLACK,18-24,M,BLACK
266356479,2023-04-07T00:00:00.000,15:30:00,BRONX,INSIDE,47,0,OTHER,FALSE,(null),(null),(null),25-44,M,BLACK
266314620,2023-04-06T00:00:00.000,23:28:00,BRONX,OUTSIDE,43,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
266246632,2023-04-05T00:00:00.000,15:20:00,QUEENS,OUTSIDE,103,0,STREET,FALSE,18-24,M,BLACK,18-24,M,WHITE
266246633,2023-04-05T00:00:00.000,22:37:00,BRONX,INSIDE,42,0,COMMERCIAL,FALSE,<18,M,BLACK,18-24,M,WHITE HISPANIC
266157677,2023-04-04T00:00:00.000,14:05:00,BROOKLYN,OUTSIDE,75,0,PLAYGROUND,FALSE,(null),(null),(null),<18,M,BLACK
266183424,2023-04-04T00:00:00.000,22:25:00,BRONX,OUTSIDE,48,0,STREET,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
266183424,2023-04-04T00:00:00.000,22:25:00,BRONX,OUTSIDE,48,0,STREET,FALSE,25-44,M,WHITE HISPANIC,<18,M,BLACK
266248891,2023-04-03T00:00:00.000,13:00:00,STATEN ISLAND,INSIDE,120,0,DWELLING,TRUE,(null),(null),(null),25-44,F,BLACK
266069022,2023-04-02T00:00:00.000,03:48:00,QUEENS,OUTSIDE,104,0,STREET,TRUE,(null),(null),(null),25-44,M,WHITE
266051446,2023-04-01T00:00:00.000,22:20:00,BROOKLYN,OUTSIDE,88,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
266069025,2023-04-01T00:00:00.000,10:45:00,BROOKLYN,OUTSIDE,75,0,STREET,TRUE,(null),(null),(null),65+,M,BLACK
266049109,2023-04-01T00:00:00.000,05:31:00,MANHATTAN,OUTSIDE,14,0,STREET,FALSE,45-64,M,BLACK,45-64,M,BLACK
266051443,2023-04-01T00:00:00.000,16:35:00,BROOKLYN,OUTSIDE,69,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
266051444,2023-04-01T00:00:00.000,23:30:00,BROOKLYN,OUTSIDE,76,0,STREET,FALSE,(null),(null),(null),25-44,M,WHITE HISPANIC
266051445,2023-04-01T00:00:00.000,22:07:00,BRONX,INSIDE,40,0,COMMERCIAL,FALSE,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,WHITE HISPANIC
265988196,2023-03-31T00:00:00.000,15:30:00,BROOKLYN,INSIDE,75,0,DWELLING,FALSE,<18,M,BLACK HISPANIC,<18,M,BLACK
265966828,2023-03-31T00:00:00.000,02:18:00,QUEENS,OUTSIDE,114,2,HOUSING,FALSE,<18,M,BLACK,18-24,M,BLACK
266049108,2023-03-31T00:00:00.000,03:45:00,BRONX,OUTSIDE,42,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
266002888,2023-03-31T00:00:00.000,23:35:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
266069023,2023-03-31T00:00:00.000,22:25:00,QUEENS,OUTSIDE,114,0,STREET,TRUE,(null),(null),(null),18-24,M,BLACK
265816883,2023-03-28T00:00:00.000,21:20:00,BROOKLYN,OUTSIDE,79,0,COMMERCIAL,FALSE,18-24,M,BLACK,25-44,M,WHITE HISPANIC
265750631,2023-03-27T00:00:00.000,15:15:00,BROOKLYN,OUTSIDE,75,0,COMMERCIAL,FALSE,18-24,M,BLACK,18-24,M,BLACK
265750630,2023-03-27T00:00:00.000,22:11:00,MANHATTAN,OUTSIDE,28,0,HOUSING,FALSE,(null),(null),(null),<18,M,BLACK
265730084,2023-03-27T00:00:00.000,08:15:00,BRONX,OUTSIDE,40,0,HOUSING,FALSE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC
265744133,2023-03-27T00:00:00.000,11:08:00,BROOKLYN,OUTSIDE,88,2,HOUSING,FALSE,(null),(null),(null),25-44,M,BLACK
265744133,2023-03-27T00:00:00.000,11:08:00,BROOKLYN,OUTSIDE,88,2,HOUSING,TRUE,(null),(null),(null),18-24,M,BLACK
265744133,2023-03-27T00:00:00.000,11:08:00,BROOKLYN,OUTSIDE,88,2,HOUSING,TRUE,(null),(null),(null),25-44,M,BLACK
265744133,2023-03-27T00:00:00.000,11:08:00,BROOKLYN,OUTSIDE,88,2,HOUSING,FALSE,(null),(null),(null),18-24,M,BLACK
265750629,2023-03-27T00:00:00.000,17:30:00,QUEENS,OUTSIDE,114,2,HOUSING,TRUE,<18,M,BLACK,25-44,M,BLACK
265698001,2023-03-26T00:00:00.000,21:04:00,MANHATTAN,OUTSIDE,32,2,HOUSING,TRUE,18-24,M,BLACK,18-24,M,BLACK
265674098,2023-03-25T00:00:00.000,02:38:00,BRONX,OUTSIDE,48,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
265681415,2023-03-25T00:00:00.000,14:07:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,18-24,M,BLACK,18-24,M,BLACK
265674098,2023-03-25T00:00:00.000,02:38:00,BRONX,OUTSIDE,48,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
265673021,2023-03-25T00:00:00.000,14:52:00,STATEN ISLAND,OUTSIDE,120,0,STREET,TRUE,25-44,M,BLACK,25-44,M,BLACK
265681414,2023-03-25T00:00:00.000,17:14:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
265643046,2023-03-25T00:00:00.000,03:00:00,QUEENS,OUTSIDE,105,0,STREET,FALSE,(null),(null),(null),18-24,F,BLACK
265630356,2023-03-24T00:00:00.000,20:15:00,BROOKLYN,OUTSIDE,81,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
265681413,2023-03-24T00:00:00.000,22:30:00,QUEENS,OUTSIDE,109,0,STREET,FALSE,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER
265618360,2023-03-24T00:00:00.000,13:30:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
265584227,2023-03-23T00:00:00.000,22:10:00,BRONX,OUTSIDE,47,0,COMMERCIAL,FALSE,(null),(null),(null),25-44,M,BLACK
265584225,2023-03-23T00:00:00.000,18:42:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
265584225,2023-03-23T00:00:00.000,18:42:00,BROOKLYN,OUTSIDE,73,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
265584227,2023-03-23T00:00:00.000,22:10:00,BRONX,OUTSIDE,47,0,COMMERCIAL,FALSE,(null),(null),(null),25-44,M,BLACK HISPANIC
265522341,2023-03-22T00:00:00.000,14:34:00,BRONX,OUTSIDE,42,0,STREET,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK
265522984,2023-03-22T00:00:00.000,23:26:00,BRONX,OUTSIDE,44,0,STREET,FALSE,(null),(null),(null),18-24,M,WHITE HISPANIC
265461076,2023-03-21T00:00:00.000,22:01:00,BRONX,OUTSIDE,41,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
265417230,2023-03-21T00:00:00.000,00:40:00,BRONX,OUTSIDE,41,0,STREET,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK
265403525,2023-03-20T00:00:00.000,11:30:00,BROOKLYN,OUTSIDE,77,0,STREET,TRUE,18-24,M,BLACK,25-44,M,BLACK
265403528,2023-03-20T00:00:00.000,21:48:00,BROOKLYN,OUTSIDE,79,0,STREET,FALSE,25-44,M,BLACK,25-44,M,BLACK
265403527,2023-03-20T00:00:00.000,02:00:00,BROOKLYN,OUTSIDE,75,0,STREET,FALSE,(null),(null),(null),25-44,M,BLACK
265403526,2023-03-20T00:00:00.000,19:00:00,QUEENS,OUTSIDE,113,0,STREET,FALSE,18-24,M,BLACK,25-44,M,BLACK
265403881,2023-03-20T00:00:00.000,22:45:00,BROOKLYN,INSIDE,61,2,HOUSING,TRUE,25-44,M,BLACK,25-44,M,WHITE
265339109,2023-03-19T00:00:00.000,02:14:00,BRONX,OUTSIDE,44,0,STREET,FALSE,18-24,M,BLACK,18-24,M,WHITE HISPANIC
265354390,2023-03-19T00:00:00.000,01:48:00,BRONX,OUTSIDE,48,0,STREET,TRUE,(null),(null),(null),18-24,M,WHITE HISPANIC
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,TRUE,18-24,M,BLACK,18-24,M,BLACK
265350047,2023-03-19T00:00:00.000,12:30:00,QUEENS,OUTSIDE,111,0,STREET,FALSE,45-64,M,ASIAN / PACIFIC ISLANDER,45-64,F,ASIAN / PACIFIC ISLANDER
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,TRUE,18-24,M,BLACK,25-44,M,BLACK
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,TRUE,25-44,M,WHITE HISPANIC,18-24,M,BLACK
265354390,2023-03-19T00:00:00.000,01:48:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),18-24,M,WHITE HISPANIC
265354390,2023-03-19T00:00:00.000,01:48:00,BRONX,OUTSIDE,48,0,STREET,TRUE,(null),(null),(null),18-24,M,BLACK
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,FALSE,18-24,M,BLACK,18-24,M,BLACK
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,FALSE,18-24,M,BLACK,25-44,M,BLACK
265354390,2023-03-19T00:00:00.000,01:48:00,BRONX,OUTSIDE,48,0,STREET,FALSE,(null),(null),(null),18-24,M,BLACK
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK
265354835,2023-03-19T00:00:00.000,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,FALSE,25-44,M,WHITE HISPANIC,25-44,M,BLACK
265327272,2023-03-18T00:00:00.000,12:15:00,QUEENS,INSIDE,102,0,COMMERCIAL,TRUE,18-24,M,BLACK HISPANIC,18-24,M,BLACK
265303128,2023-03-18T00:00:00.000,03:45:00,QUEENS,OUTSIDE,102,0,OTHER,FALSE,25-44,M,BLACK,25-44,M,BLACK
265339107,2023-03-18T00:00:00.000,15:45:00,MANHATTAN,OUTSIDE,32,0,STREET,FALSE,<18,M,BLACK,18-24,M,BLACK
265303127,2023-03-18T00:00:00.000,02:40:00,BROOKLYN,INSIDE,75,2,HOUSING,FALSE,18-24,M,BLACK,18-24,M,BLACK
265304929,2023-03-18T00:00:00.000,05:25:00,QUEENS,OUTSIDE,102,0,DWELLING,FALSE,45-64,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC
